,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
134,1,Brasil,30,Número-índice,117.12,1,Brasil,199903,3º trimestre 1999,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
135,1,Brasil,30,Número-índice,99.68,1,Brasil,199903,3º trimestre 1999,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
136,1,Brasil,30,Número-índice,118.92,1,Brasil,199904,4º trimestre 1999,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
137,1,Brasil,30,Número-índice,102.08,1,Brasil,199904,4º trimestre 1999,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
138,1,Brasil,30,Número-índice,109.29,1,Brasil,199904,4º trimestre 1999,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
139,1,Brasil,30,Número-índice,107.83,1,Brasil,199904,4º trimestre 1999,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
140,1,Brasil,30,Número-índice,107.86,1,Brasil,199904,4º trimestre 1999,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
141,1,Brasil,30,Número-índice,107.18,1,Brasil,199904,4º trimestre 1999,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
142,1,Brasil,30,Número-índice,99.87,1,Brasil,199904,4º trimestre 1999,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
143,1,Brasil,30,Número-índice,135.60,1,Brasil,199904,4º trimestre 1999,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
144,1,Brasil,30,Número-índice,106.42,1,Brasil,199904,4º trimestre 1999,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
145,1,Brasil,30,Número-índice,118.21,1,Brasil,200001,1º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
146,1,Brasil,30,Número-índice,103.75,1,Brasil,200001,1º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
147,1,Brasil,30,Número-índice,111.04,1,Brasil,200001,1º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
148,1,Brasil,30,Número-índice,109.00,1,Brasil,200001,1º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
149,1,Brasil,30,Número-índice,108.08,1,Brasil,200001,1º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
150,1,Brasil,30,Número-índice,105.31,1,Brasil,200001,1º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
151,1,Brasil,30,Número-índice,100.59,1,Brasil,200001,1º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
152,1,Brasil,30,Número-índice,132.82,1,Brasil,200001,1º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
153,1,Brasil,30,Número-índice,105.83,1,Brasil,200001,1º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
154,1,Brasil,30,Número-índice,117.77,1,Brasil,200002,2º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
155,1,Brasil,30,Número-índice,104.24,1,Brasil,200002,2º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
156,1,Brasil,30,Número-índice,111.59,1,Brasil,200002,2º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
157,1,Brasil,30,Número-índice,110.45,1,Brasil,200002,2º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
158,1,Brasil,30,Número-índice,109.51,1,Brasil,200002,2º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
159,1,Brasil,30,Número-índice,104.37,1,Brasil,200002,2º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
160,1,Brasil,30,Número-índice,104.69,1,Brasil,200002,2º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
161,1,Brasil,30,Número-índice,134.98,1,Brasil,200002,2º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
162,1,Brasil,30,Número-índice,109.71,1,Brasil,200002,2º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
163,1,Brasil,30,Número-índice,116.68,1,Brasil,200003,3º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
164,1,Brasil,30,Número-índice,104.97,1,Brasil,200003,3º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
165,1,Brasil,30,Número-índice,112.99,1,Brasil,200003,3º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
166,1,Brasil,30,Número-índice,111.96,1,Brasil,200003,3º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
167,1,Brasil,30,Número-índice,111.19,1,Brasil,200003,3º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
168,1,Brasil,30,Número-índice,102.96,1,Brasil,200003,3º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
169,1,Brasil,30,Número-índice,104.70,1,Brasil,200003,3º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
170,1,Brasil,30,Número-índice,146.16,1,Brasil,200003,3º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
171,1,Brasil,30,Número-índice,117.92,1,Brasil,200003,3º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
172,1,Brasil,30,Número-índice,117.39,1,Brasil,200004,4º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
173,1,Brasil,30,Número-índice,106.65,1,Brasil,200004,4º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
174,1,Brasil,30,Número-índice,114.26,1,Brasil,200004,4º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
175,1,Brasil,30,Número-índice,113.23,1,Brasil,200004,4º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
176,1,Brasil,30,Número-índice,112.26,1,Brasil,200004,4º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
177,1,Brasil,30,Número-índice,104.11,1,Brasil,200004,4º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
178,1,Brasil,30,Número-índice,108.44,1,Brasil,200004,4º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
179,1,Brasil,30,Número-índice,143.09,1,Brasil,200004,4º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
180,1,Brasil,30,Número-índice,121.40,1,Brasil,200004,4º trimestre 2000,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
181,1,Brasil,30,Número-índice,121.06,1,Brasil,200101,1º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
182,1,Brasil,30,Número-índice,107.65,1,Brasil,200101,1º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
183,1,Brasil,30,Número-índice,113.67,1,Brasil,200101,1º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
184,1,Brasil,30,Número-índice,113.52,1,Brasil,200101,1º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
185,1,Brasil,30,Número-índice,112.29,1,Brasil,200101,1º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
186,1,Brasil,30,Número-índice,106.35,1,Brasil,200101,1º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
187,1,Brasil,30,Número-índice,110.35,1,Brasil,200101,1º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
188,1,Brasil,30,Número-índice,149.05,1,Brasil,200101,1º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
189,1,Brasil,30,Número-índice,129.81,1,Brasil,200101,1º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
190,1,Brasil,30,Número-índice,121.29,1,Brasil,200102,2º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
191,1,Brasil,30,Número-índice,105.07,1,Brasil,200102,2º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
192,1,Brasil,30,Número-índice,115.05,1,Brasil,200102,2º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
193,1,Brasil,30,Número-índice,113.08,1,Brasil,200102,2º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
194,1,Brasil,30,Número-índice,112.89,1,Brasil,200102,2º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
195,1,Brasil,30,Número-índice,106.64,1,Brasil,200102,2º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
196,1,Brasil,30,Número-índice,107.53,1,Brasil,200102,2º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
197,1,Brasil,30,Número-índice,155.10,1,Brasil,200102,2º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
198,1,Brasil,30,Número-índice,123.53,1,Brasil,200102,2º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
199,1,Brasil,30,Número-índice,124.04,1,Brasil,200103,3º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
200,1,Brasil,30,Número-índice,102.04,1,Brasil,200103,3º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
201,1,Brasil,30,Número-índice,115.05,1,Brasil,200103,3º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
202,1,Brasil,30,Número-índice,112.58,1,Brasil,200103,3º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
203,1,Brasil,30,Número-índice,109.30,1,Brasil,200103,3º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
204,1,Brasil,30,Número-índice,106.68,1,Brasil,200103,3º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
205,1,Brasil,30,Número-índice,105.97,1,Brasil,200103,3º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
206,1,Brasil,30,Número-índice,150.47,1,Brasil,200103,3º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
207,1,Brasil,30,Número-índice,112.24,1,Brasil,200103,3º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
208,1,Brasil,30,Número-índice,130.49,1,Brasil,200104,4º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
209,1,Brasil,30,Número-índice,102.03,1,Brasil,200104,4º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
210,1,Brasil,30,Número-índice,115.47,1,Brasil,200104,4º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
211,1,Brasil,30,Número-índice,112.06,1,Brasil,200104,4º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
212,1,Brasil,30,Número-índice,110.16,1,Brasil,200104,4º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
213,1,Brasil,30,Número-índice,107.96,1,Brasil,200104,4º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
214,1,Brasil,30,Número-índice,100.02,1,Brasil,200104,4º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
215,1,Brasil,30,Número-índice,147.55,1,Brasil,200104,4º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
216,1,Brasil,30,Número-índice,107.14,1,Brasil,200104,4º trimestre 2001,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
